Filename,Position_mm,Teacher_Width
-234.csv,201.5,23.326004
-234.csv,201.5,23.326004
-234.csv,201.5,23.326004
-234.csv,201.5,23.326004
-234.csv,201.5,23.326004
-234.csv,201.5,23.326004
-234.csv,201.5,23.326004
-233.csv,201.6,23.318987
-233.csv,201.6,23.318987
-233.csv,201.6,23.318987
-233.csv,201.6,23.318987
-233.csv,201.6,23.318987
-233.csv,201.6,23.318987
-233.csv,201.6,23.318987
-233.csv,201.6,23.318987
-232.csv,201.7,23.297966
-232.csv,201.7,23.297966
-232.csv,201.7,23.297966
-232.csv,201.7,23.297966
-232.csv,201.7,23.297966
-232.csv,201.7,23.297966
-232.csv,201.7,23.297966
-232.csv,201.7,23.297966
-231.csv,201.8,23.26588
-231.csv,201.8,23.26588
-231.csv,201.8,23.26588
-231.csv,201.8,23.26588
-231.csv,201.8,23.26588
-231.csv,201.8,23.26588
-231.csv,201.8,23.26588
-231.csv,201.8,23.26588
-231.csv,201.8,23.26588
-230.csv,201.9,23.246914
-230.csv,201.9,23.246914
-230.csv,201.9,23.246914
-230.csv,201.9,23.246914
-230.csv,201.9,23.246914
-230.csv,201.9,23.246914
-230.csv,201.9,23.246914
-230.csv,201.9,23.246914
-230.csv,201.9,23.246914
-229.csv,202.0,23.228275
-229.csv,202.0,23.228275
-229.csv,202.0,23.228275
-229.csv,202.0,23.228275
-229.csv,202.0,23.228275
-229.csv,202.0,23.228275
-229.csv,202.0,23.228275
-229.csv,202.0,23.228275
-229.csv,202.0,23.228275
-228.csv,202.1,23.21003
-228.csv,202.1,23.21003
-228.csv,202.1,23.21003
-228.csv,202.1,23.21003
-228.csv,202.1,23.21003
-228.csv,202.1,23.21003
-228.csv,202.1,23.21003
-228.csv,202.1,23.21003
-228.csv,202.1,23.21003
-227.csv,202.2,23.19262
-227.csv,202.2,23.19262
-227.csv,202.2,23.19262
-227.csv,202.2,23.19262
-227.csv,202.2,23.19262
-227.csv,202.2,23.19262
-227.csv,202.2,23.19262
-227.csv,202.2,23.19262
-227.csv,202.2,23.19262
-226.csv,202.3,23.173552
-226.csv,202.3,23.173552
-226.csv,202.3,23.173552
-226.csv,202.3,23.173552
-226.csv,202.3,23.173552
-226.csv,202.3,23.173552
-226.csv,202.3,23.173552
-226.csv,202.3,23.173552
-226.csv,202.3,23.173552
-225.csv,202.4,23.157114
-225.csv,202.4,23.157114
-225.csv,202.4,23.157114
-225.csv,202.4,23.157114
-225.csv,202.4,23.157114
-225.csv,202.4,23.157114
-225.csv,202.4,23.157114
-225.csv,202.4,23.157114
-224.csv,202.5,23.140154
-224.csv,202.5,23.140154
-224.csv,202.5,23.140154
-224.csv,202.5,23.140154
-224.csv,202.5,23.140154
-224.csv,202.5,23.140154
-224.csv,202.5,23.140154
-224.csv,202.5,23.140154
-224.csv,202.5,23.140154
-223.csv,202.6,23.123766
-223.csv,202.6,23.123766
-223.csv,202.6,23.123766
-223.csv,202.6,23.123766
-223.csv,202.6,23.123766
-223.csv,202.6,23.123766
-223.csv,202.6,23.123766
-223.csv,202.6,23.123766
-223.csv,202.6,23.123766
-222.csv,202.7,23.103504
-222.csv,202.7,23.103504
-222.csv,202.7,23.103504
-222.csv,202.7,23.103504
-222.csv,202.7,23.103504
-222.csv,202.7,23.103504
-222.csv,202.7,23.103504
-222.csv,202.7,23.103504
-222.csv,202.7,23.103504
-221.csv,202.8,23.082977
-221.csv,202.8,23.082977
-221.csv,202.8,23.082977
-221.csv,202.8,23.082977
-221.csv,202.8,23.082977
-221.csv,202.8,23.082977
-221.csv,202.8,23.082977
-221.csv,202.8,23.082977
-221.csv,202.8,23.082977
-220.csv,202.9,23.070173
-220.csv,202.9,23.070173
-220.csv,202.9,23.070173
-220.csv,202.9,23.070173
-220.csv,202.9,23.070173
-220.csv,202.9,23.070173
-220.csv,202.9,23.070173
-220.csv,202.9,23.070173
-220.csv,202.9,23.070173
-219.csv,203.0,23.049679
-219.csv,203.0,23.049679
-219.csv,203.0,23.049679
-219.csv,203.0,23.049679
-219.csv,203.0,23.049679
-219.csv,203.0,23.049679
-219.csv,203.0,23.049679
-219.csv,203.0,23.049679
-219.csv,203.0,23.049679
-218.csv,203.1,23.032413
-218.csv,203.1,23.032413
-218.csv,203.1,23.032413
-218.csv,203.1,23.032413
-218.csv,203.1,23.032413
-218.csv,203.1,23.032413
-218.csv,203.1,23.032413
-218.csv,203.1,23.032413
-218.csv,203.1,23.032413
-217.csv,203.2,23.01151
-217.csv,203.2,23.01151
-217.csv,203.2,23.01151
-217.csv,203.2,23.01151
-217.csv,203.2,23.01151
-217.csv,203.2,23.01151
-217.csv,203.2,23.01151
-217.csv,203.2,23.01151
-217.csv,203.2,23.01151
-216.csv,203.3,23.000164
-216.csv,203.3,23.000164
-216.csv,203.3,23.000164
-216.csv,203.3,23.000164
-216.csv,203.3,23.000164
-216.csv,203.3,23.000164
-216.csv,203.3,23.000164
-216.csv,203.3,23.000164
-215.csv,203.4,22.962118
-215.csv,203.4,22.962118
-215.csv,203.4,22.962118
-215.csv,203.4,22.962118
-215.csv,203.4,22.962118
-215.csv,203.4,22.962118
-215.csv,203.4,22.962118
-215.csv,203.4,22.962118
-215.csv,203.4,22.962118
-214.csv,203.5,22.95047
-214.csv,203.5,22.95047
-214.csv,203.5,22.95047
-214.csv,203.5,22.95047
-214.csv,203.5,22.95047
-214.csv,203.5,22.95047
-214.csv,203.5,22.95047
-214.csv,203.5,22.95047
-213.csv,203.6,22.932398
-213.csv,203.6,22.932398
-213.csv,203.6,22.932398
-213.csv,203.6,22.932398
-213.csv,203.6,22.932398
-213.csv,203.6,22.932398
-213.csv,203.6,22.932398
-212.csv,203.7,22.910742
-212.csv,203.7,22.910742
-212.csv,203.7,22.910742
-212.csv,203.7,22.910742
-212.csv,203.7,22.910742
-212.csv,203.7,22.910742
-212.csv,203.7,22.910742
-212.csv,203.7,22.910742
-211.csv,203.8,22.881916
-211.csv,203.8,22.881916
-211.csv,203.8,22.881916
-211.csv,203.8,22.881916
-211.csv,203.8,22.881916
-211.csv,203.8,22.881916
-211.csv,203.8,22.881916
-211.csv,203.8,22.881916
-211.csv,203.8,22.881916
-210.csv,203.9,22.862663
-210.csv,203.9,22.862663
-210.csv,203.9,22.862663
-210.csv,203.9,22.862663
-210.csv,203.9,22.862663
-210.csv,203.9,22.862663
-210.csv,203.9,22.862663
-210.csv,203.9,22.862663
-210.csv,203.9,22.862663
-209.csv,204.0,22.834803
-209.csv,204.0,22.834803
-209.csv,204.0,22.834803
-209.csv,204.0,22.834803
-209.csv,204.0,22.834803
-209.csv,204.0,22.834803
-209.csv,204.0,22.834803
-209.csv,204.0,22.834803
-209.csv,204.0,22.834803
-208.csv,204.1,22.821047
-208.csv,204.1,22.821047
-208.csv,204.1,22.821047
-208.csv,204.1,22.821047
-208.csv,204.1,22.821047
-208.csv,204.1,22.821047
-208.csv,204.1,22.821047
-208.csv,204.1,22.821047
-208.csv,204.1,22.821047
-207.csv,204.2,22.798876
-207.csv,204.2,22.798876
-207.csv,204.2,22.798876
-207.csv,204.2,22.798876
-207.csv,204.2,22.798876
-207.csv,204.2,22.798876
-207.csv,204.2,22.798876
-207.csv,204.2,22.798876
-207.csv,204.2,22.798876
-206.csv,204.3,22.784887
-206.csv,204.3,22.784887
-206.csv,204.3,22.784887
-206.csv,204.3,22.784887
-206.csv,204.3,22.784887
-206.csv,204.3,22.784887
-206.csv,204.3,22.784887
-206.csv,204.3,22.784887
-205.csv,204.4,22.760033
-205.csv,204.4,22.760033
-205.csv,204.4,22.760033
-205.csv,204.4,22.760033
-205.csv,204.4,22.760033
-205.csv,204.4,22.760033
-205.csv,204.4,22.760033
-205.csv,204.4,22.760033
-205.csv,204.4,22.760033
-204.csv,204.5,22.744125
-204.csv,204.5,22.744125
-204.csv,204.5,22.744125
-204.csv,204.5,22.744125
-204.csv,204.5,22.744125
-204.csv,204.5,22.744125
-204.csv,204.5,22.744125
-204.csv,204.5,22.744125
-204.csv,204.5,22.744125
-203.csv,204.6,22.73381
-203.csv,204.6,22.73381
-203.csv,204.6,22.73381
-203.csv,204.6,22.73381
-203.csv,204.6,22.73381
-203.csv,204.6,22.73381
-203.csv,204.6,22.73381
-203.csv,204.6,22.73381
-203.csv,204.6,22.73381
-202.csv,204.7,22.710636
-202.csv,204.7,22.710636
-202.csv,204.7,22.710636
-202.csv,204.7,22.710636
-202.csv,204.7,22.710636
-202.csv,204.7,22.710636
-202.csv,204.7,22.710636
-202.csv,204.7,22.710636
-201.csv,204.8,22.691454
-201.csv,204.8,22.691454
-201.csv,204.8,22.691454
-201.csv,204.8,22.691454
-201.csv,204.8,22.691454
-201.csv,204.8,22.691454
-201.csv,204.8,22.691454
-201.csv,204.8,22.691454
-201.csv,204.8,22.691454
-200.csv,204.9,22.671389
-200.csv,204.9,22.671389
-200.csv,204.9,22.671389
-200.csv,204.9,22.671389
-200.csv,204.9,22.671389
-200.csv,204.9,22.671389
-200.csv,204.9,22.671389
-200.csv,204.9,22.671389
-200.csv,204.9,22.671389
-199.csv,205.0,22.655458
-199.csv,205.0,22.655458
-199.csv,205.0,22.655458
-199.csv,205.0,22.655458
-199.csv,205.0,22.655458
-199.csv,205.0,22.655458
-199.csv,205.0,22.655458
-199.csv,205.0,22.655458
-198.csv,205.1,22.645802
-198.csv,205.1,22.645802
-198.csv,205.1,22.645802
-198.csv,205.1,22.645802
-198.csv,205.1,22.645802
-198.csv,205.1,22.645802
-198.csv,205.1,22.645802
-198.csv,205.1,22.645802
-198.csv,205.1,22.645802
-197.csv,205.2,22.61804
-197.csv,205.2,22.61804
-197.csv,205.2,22.61804
-197.csv,205.2,22.61804
-197.csv,205.2,22.61804
-197.csv,205.2,22.61804
-197.csv,205.2,22.61804
-197.csv,205.2,22.61804
-196.csv,205.3,22.596104
-196.csv,205.3,22.596104
-196.csv,205.3,22.596104
-196.csv,205.3,22.596104
-196.csv,205.3,22.596104
-196.csv,205.3,22.596104
-196.csv,205.3,22.596104
-196.csv,205.3,22.596104
-196.csv,205.3,22.596104
-195.csv,205.4,22.58897
-195.csv,205.4,22.58897
-195.csv,205.4,22.58897
-195.csv,205.4,22.58897
-195.csv,205.4,22.58897
-195.csv,205.4,22.58897
-195.csv,205.4,22.58897
-195.csv,205.4,22.58897
-195.csv,205.4,22.58897
-194.csv,205.5,22.55276
-194.csv,205.5,22.55276
-194.csv,205.5,22.55276
-194.csv,205.5,22.55276
-194.csv,205.5,22.55276
-194.csv,205.5,22.55276
-194.csv,205.5,22.55276
-194.csv,205.5,22.55276
-193.csv,205.6,22.547136
-193.csv,205.6,22.547136
-193.csv,205.6,22.547136
-193.csv,205.6,22.547136
-193.csv,205.6,22.547136
-193.csv,205.6,22.547136
-193.csv,205.6,22.547136
-193.csv,205.6,22.547136
-193.csv,205.6,22.547136
-192.csv,205.7,22.503796
-192.csv,205.7,22.503796
-192.csv,205.7,22.503796
-192.csv,205.7,22.503796
-192.csv,205.7,22.503796
-192.csv,205.7,22.503796
-192.csv,205.7,22.503796
-192.csv,205.7,22.503796
-191.csv,205.8,22.488905
-191.csv,205.8,22.488905
-191.csv,205.8,22.488905
-191.csv,205.8,22.488905
-191.csv,205.8,22.488905
-191.csv,205.8,22.488905
-191.csv,205.8,22.488905
-191.csv,205.8,22.488905
-191.csv,205.8,22.488905
-190.csv,205.9,22.454739
-190.csv,205.9,22.454739
-190.csv,205.9,22.454739
-190.csv,205.9,22.454739
-190.csv,205.9,22.454739
-190.csv,205.9,22.454739
-190.csv,205.9,22.454739
-190.csv,205.9,22.454739
-190.csv,205.9,22.454739
-189.csv,206.0,22.428621
-189.csv,206.0,22.428621
-189.csv,206.0,22.428621
-189.csv,206.0,22.428621
-189.csv,206.0,22.428621
-189.csv,206.0,22.428621
-189.csv,206.0,22.428621
-189.csv,206.0,22.428621
-188.csv,206.1,22.40531
-188.csv,206.1,22.40531
-188.csv,206.1,22.40531
-188.csv,206.1,22.40531
-188.csv,206.1,22.40531
-188.csv,206.1,22.40531
-188.csv,206.1,22.40531
-188.csv,206.1,22.40531
-188.csv,206.1,22.40531
-187.csv,206.2,22.39577
-187.csv,206.2,22.39577
-187.csv,206.2,22.39577
-187.csv,206.2,22.39577
-187.csv,206.2,22.39577
-187.csv,206.2,22.39577
-187.csv,206.2,22.39577
-187.csv,206.2,22.39577
-186.csv,206.3,22.35979
-186.csv,206.3,22.35979
-186.csv,206.3,22.35979
-186.csv,206.3,22.35979
-186.csv,206.3,22.35979
-186.csv,206.3,22.35979
-186.csv,206.3,22.35979
-186.csv,206.3,22.35979
-185.csv,206.4,22.343658
-185.csv,206.4,22.343658
-185.csv,206.4,22.343658
-185.csv,206.4,22.343658
-185.csv,206.4,22.343658
-185.csv,206.4,22.343658
-185.csv,206.4,22.343658
-185.csv,206.4,22.343658
-184.csv,206.5,22.31893
-184.csv,206.5,22.31893
-184.csv,206.5,22.31893
-184.csv,206.5,22.31893
-184.csv,206.5,22.31893
-184.csv,206.5,22.31893
-184.csv,206.5,22.31893
-184.csv,206.5,22.31893
-184.csv,206.5,22.31893
-183.csv,206.6,22.296797
-183.csv,206.6,22.296797
-183.csv,206.6,22.296797
-183.csv,206.6,22.296797
-183.csv,206.6,22.296797
-183.csv,206.6,22.296797
-183.csv,206.6,22.296797
-183.csv,206.6,22.296797
-182.csv,206.7,22.2901
-182.csv,206.7,22.2901
-182.csv,206.7,22.2901
-182.csv,206.7,22.2901
-182.csv,206.7,22.2901
-182.csv,206.7,22.2901
-182.csv,206.7,22.2901
-182.csv,206.7,22.2901
-181.csv,206.8,22.272598
-181.csv,206.8,22.272598
-181.csv,206.8,22.272598
-181.csv,206.8,22.272598
-181.csv,206.8,22.272598
-181.csv,206.8,22.272598
-181.csv,206.8,22.272598
-181.csv,206.8,22.272598
-180.csv,206.9,22.239603
-180.csv,206.9,22.239603
-180.csv,206.9,22.239603
-180.csv,206.9,22.239603
-180.csv,206.9,22.239603
-180.csv,206.9,22.239603
-180.csv,206.9,22.239603
-180.csv,206.9,22.239603
-180.csv,206.9,22.239603
-179.csv,207.0,22.223154
-179.csv,207.0,22.223154
-179.csv,207.0,22.223154
-179.csv,207.0,22.223154
-179.csv,207.0,22.223154
-179.csv,207.0,22.223154
-179.csv,207.0,22.223154
-179.csv,207.0,22.223154
-178.csv,207.1,22.20482
-178.csv,207.1,22.20482
-178.csv,207.1,22.20482
-178.csv,207.1,22.20482
-178.csv,207.1,22.20482
-178.csv,207.1,22.20482
-178.csv,207.1,22.20482
-178.csv,207.1,22.20482
-178.csv,207.1,22.20482
-177.csv,207.2,22.196243
-177.csv,207.2,22.196243
-177.csv,207.2,22.196243
-177.csv,207.2,22.196243
-177.csv,207.2,22.196243
-177.csv,207.2,22.196243
-177.csv,207.2,22.196243
-177.csv,207.2,22.196243
-176.csv,207.3,22.168344
-176.csv,207.3,22.168344
-176.csv,207.3,22.168344
-176.csv,207.3,22.168344
-176.csv,207.3,22.168344
-176.csv,207.3,22.168344
-176.csv,207.3,22.168344
-176.csv,207.3,22.168344
-176.csv,207.3,22.168344
-175.csv,207.4,22.158842
-175.csv,207.4,22.158842
-175.csv,207.4,22.158842
-175.csv,207.4,22.158842
-175.csv,207.4,22.158842
-175.csv,207.4,22.158842
-175.csv,207.4,22.158842
-175.csv,207.4,22.158842
-175.csv,207.4,22.158842
-174.csv,207.5,22.13096
-174.csv,207.5,22.13096
-174.csv,207.5,22.13096
-174.csv,207.5,22.13096
-174.csv,207.5,22.13096
-174.csv,207.5,22.13096
-174.csv,207.5,22.13096
-174.csv,207.5,22.13096
-173.csv,207.6,22.111023
-173.csv,207.6,22.111023
-173.csv,207.6,22.111023
-173.csv,207.6,22.111023
-173.csv,207.6,22.111023
-173.csv,207.6,22.111023
-173.csv,207.6,22.111023
-173.csv,207.6,22.111023
-172.csv,207.7,22.098818
-172.csv,207.7,22.098818
-172.csv,207.7,22.098818
-172.csv,207.7,22.098818
-172.csv,207.7,22.098818
-172.csv,207.7,22.098818
-172.csv,207.7,22.098818
-172.csv,207.7,22.098818
-171.csv,207.8,22.074589
-171.csv,207.8,22.074589
-171.csv,207.8,22.074589
-171.csv,207.8,22.074589
-171.csv,207.8,22.074589
-171.csv,207.8,22.074589
-171.csv,207.8,22.074589
-171.csv,207.8,22.074589
-171.csv,207.8,22.074589
-170.csv,207.9,22.063047
-170.csv,207.9,22.063047
-170.csv,207.9,22.063047
-170.csv,207.9,22.063047
-170.csv,207.9,22.063047
-170.csv,207.9,22.063047
-170.csv,207.9,22.063047
-169.csv,208.0,22.050058
-169.csv,208.0,22.050058
-169.csv,208.0,22.050058
-169.csv,208.0,22.050058
-169.csv,208.0,22.050058
-169.csv,208.0,22.050058
-169.csv,208.0,22.050058
-169.csv,208.0,22.050058
-168.csv,208.1,22.005426
-168.csv,208.1,22.005426
-168.csv,208.1,22.005426
-168.csv,208.1,22.005426
-168.csv,208.1,22.005426
-168.csv,208.1,22.005426
-168.csv,208.1,22.005426
-168.csv,208.1,22.005426
-168.csv,208.1,22.005426
-167.csv,208.2,21.992323
-167.csv,208.2,21.992323
-167.csv,208.2,21.992323
-167.csv,208.2,21.992323
-167.csv,208.2,21.992323
-167.csv,208.2,21.992323
-167.csv,208.2,21.992323
-167.csv,208.2,21.992323
-167.csv,208.2,21.992323
-166.csv,208.3,21.961983
-166.csv,208.3,21.961983
-166.csv,208.3,21.961983
-166.csv,208.3,21.961983
-166.csv,208.3,21.961983
-166.csv,208.3,21.961983
-166.csv,208.3,21.961983
-166.csv,208.3,21.961983
-165.csv,208.4,21.940788
-165.csv,208.4,21.940788
-165.csv,208.4,21.940788
-165.csv,208.4,21.940788
-165.csv,208.4,21.940788
-165.csv,208.4,21.940788
-165.csv,208.4,21.940788
-165.csv,208.4,21.940788
-165.csv,208.4,21.940788
-164.csv,208.5,21.920269
-164.csv,208.5,21.920269
-164.csv,208.5,21.920269
-164.csv,208.5,21.920269
-164.csv,208.5,21.920269
-164.csv,208.5,21.920269
-164.csv,208.5,21.920269
-164.csv,208.5,21.920269
-164.csv,208.5,21.920269
-163.csv,208.6,21.91327
-163.csv,208.6,21.91327
-163.csv,208.6,21.91327
-163.csv,208.6,21.91327
-163.csv,208.6,21.91327
-163.csv,208.6,21.91327
-163.csv,208.6,21.91327
-163.csv,208.6,21.91327
-163.csv,208.6,21.91327
-162.csv,208.7,21.880033
-162.csv,208.7,21.880033
-162.csv,208.7,21.880033
-162.csv,208.7,21.880033
-162.csv,208.7,21.880033
-162.csv,208.7,21.880033
-162.csv,208.7,21.880033
-162.csv,208.7,21.880033
-162.csv,208.7,21.880033
-161.csv,208.8,21.86224
-161.csv,208.8,21.86224
-161.csv,208.8,21.86224
-161.csv,208.8,21.86224
-161.csv,208.8,21.86224
-161.csv,208.8,21.86224
-161.csv,208.8,21.86224
-161.csv,208.8,21.86224
-161.csv,208.8,21.86224
-160.csv,208.9,21.844217
-160.csv,208.9,21.844217
-160.csv,208.9,21.844217
-160.csv,208.9,21.844217
-160.csv,208.9,21.844217
-160.csv,208.9,21.844217
-160.csv,208.9,21.844217
-160.csv,208.9,21.844217
-160.csv,208.9,21.844217
-159.csv,209.0,21.826595
-159.csv,209.0,21.826595
-159.csv,209.0,21.826595
-159.csv,209.0,21.826595
-159.csv,209.0,21.826595
-159.csv,209.0,21.826595
-159.csv,209.0,21.826595
-159.csv,209.0,21.826595
-159.csv,209.0,21.826595
-158.csv,209.1,21.818687
-158.csv,209.1,21.818687
-158.csv,209.1,21.818687
-158.csv,209.1,21.818687
-158.csv,209.1,21.818687
-158.csv,209.1,21.818687
-158.csv,209.1,21.818687
-157.csv,209.2,21.805307
-157.csv,209.2,21.805307
-157.csv,209.2,21.805307
-157.csv,209.2,21.805307
-157.csv,209.2,21.805307
-157.csv,209.2,21.805307
-157.csv,209.2,21.805307
-157.csv,209.2,21.805307
-157.csv,209.2,21.805307
-156.csv,209.3,21.78895
-156.csv,209.3,21.78895
-156.csv,209.3,21.78895
-156.csv,209.3,21.78895
-156.csv,209.3,21.78895
-156.csv,209.3,21.78895
-156.csv,209.3,21.78895
-156.csv,209.3,21.78895
-156.csv,209.3,21.78895
-155.csv,209.4,21.761576
-155.csv,209.4,21.761576
-155.csv,209.4,21.761576
-155.csv,209.4,21.761576
-155.csv,209.4,21.761576
-155.csv,209.4,21.761576
-155.csv,209.4,21.761576
-155.csv,209.4,21.761576
-155.csv,209.4,21.761576
-154.csv,209.5,21.747738
-154.csv,209.5,21.747738
-154.csv,209.5,21.747738
-154.csv,209.5,21.747738
-154.csv,209.5,21.747738
-154.csv,209.5,21.747738
-154.csv,209.5,21.747738
-154.csv,209.5,21.747738
-153.csv,209.6,21.738783
-153.csv,209.6,21.738783
-153.csv,209.6,21.738783
-153.csv,209.6,21.738783
-153.csv,209.6,21.738783
-153.csv,209.6,21.738783
-153.csv,209.6,21.738783
-153.csv,209.6,21.738783
-152.csv,209.7,21.726305
-152.csv,209.7,21.726305
-152.csv,209.7,21.726305
-152.csv,209.7,21.726305
-152.csv,209.7,21.726305
-152.csv,209.7,21.726305
-152.csv,209.7,21.726305
-152.csv,209.7,21.726305
-151.csv,209.8,21.761576
-151.csv,209.8,21.761576
-151.csv,209.8,21.761576
-151.csv,209.8,21.761576
-151.csv,209.8,21.761576
-151.csv,209.8,21.761576
-151.csv,209.8,21.761576
-151.csv,209.8,21.761576
-151.csv,209.8,21.761576
-150.csv,209.9,21.684069
-150.csv,209.9,21.684069
-150.csv,209.9,21.684069
-150.csv,209.9,21.684069
-150.csv,209.9,21.684069
-150.csv,209.9,21.684069
-150.csv,209.9,21.684069
-150.csv,209.9,21.684069
-150.csv,209.9,21.684069
-149.csv,210.0,21.682112
-149.csv,210.0,21.682112
-149.csv,210.0,21.682112
-149.csv,210.0,21.682112
-149.csv,210.0,21.682112
-149.csv,210.0,21.682112
-149.csv,210.0,21.682112
-148.csv,210.1,21.651903
-148.csv,210.1,21.651903
-148.csv,210.1,21.651903
-148.csv,210.1,21.651903
-148.csv,210.1,21.651903
-148.csv,210.1,21.651903
-148.csv,210.1,21.651903
-148.csv,210.1,21.651903
-148.csv,210.1,21.651903
-147.csv,210.2,21.644064
-147.csv,210.2,21.644064
-147.csv,210.2,21.644064
-147.csv,210.2,21.644064
-147.csv,210.2,21.644064
-147.csv,210.2,21.644064
-147.csv,210.2,21.644064
-147.csv,210.2,21.644064
-147.csv,210.2,21.644064
-146.csv,210.3,21.617756
-146.csv,210.3,21.617756
-146.csv,210.3,21.617756
-146.csv,210.3,21.617756
-146.csv,210.3,21.617756
-146.csv,210.3,21.617756
-146.csv,210.3,21.617756
-146.csv,210.3,21.617756
-145.csv,210.4,21.599798
-145.csv,210.4,21.599798
-145.csv,210.4,21.599798
-145.csv,210.4,21.599798
-145.csv,210.4,21.599798
-145.csv,210.4,21.599798
-145.csv,210.4,21.599798
-145.csv,210.4,21.599798
-145.csv,210.4,21.599798
-144.csv,210.5,21.585777
-144.csv,210.5,21.585777
-144.csv,210.5,21.585777
-144.csv,210.5,21.585777
-144.csv,210.5,21.585777
-144.csv,210.5,21.585777
-144.csv,210.5,21.585777
-144.csv,210.5,21.585777
-143.csv,210.6,21.565277
-143.csv,210.6,21.565277
-143.csv,210.6,21.565277
-143.csv,210.6,21.565277
-143.csv,210.6,21.565277
-143.csv,210.6,21.565277
-143.csv,210.6,21.565277
-143.csv,210.6,21.565277
-142.csv,210.7,21.55497
-142.csv,210.7,21.55497
-142.csv,210.7,21.55497
-142.csv,210.7,21.55497
-142.csv,210.7,21.55497
-142.csv,210.7,21.55497
-142.csv,210.7,21.55497
-142.csv,210.7,21.55497
-141.csv,210.8,21.547056
-141.csv,210.8,21.547056
-141.csv,210.8,21.547056
-141.csv,210.8,21.547056
-141.csv,210.8,21.547056
-141.csv,210.8,21.547056
-141.csv,210.8,21.547056
-141.csv,210.8,21.547056
-141.csv,210.8,21.547056
-140.csv,210.9,21.5158
-140.csv,210.9,21.5158
-140.csv,210.9,21.5158
-140.csv,210.9,21.5158
-140.csv,210.9,21.5158
-140.csv,210.9,21.5158
-140.csv,210.9,21.5158
-140.csv,210.9,21.5158
-140.csv,210.9,21.5158
-139.csv,211.0,21.48571
-139.csv,211.0,21.48571
-139.csv,211.0,21.48571
-139.csv,211.0,21.48571
-139.csv,211.0,21.48571
-139.csv,211.0,21.48571
-139.csv,211.0,21.48571
-139.csv,211.0,21.48571
-138.csv,211.1,21.536652
-138.csv,211.1,21.536652
-138.csv,211.1,21.536652
-138.csv,211.1,21.536652
-138.csv,211.1,21.536652
-138.csv,211.1,21.536652
-138.csv,211.1,21.536652
-138.csv,211.1,21.536652
-137.csv,211.2,21.445574
-137.csv,211.2,21.445574
-137.csv,211.2,21.445574
-137.csv,211.2,21.445574
-137.csv,211.2,21.445574
-137.csv,211.2,21.445574
-137.csv,211.2,21.445574
-137.csv,211.2,21.445574
-137.csv,211.2,21.445574
-136.csv,211.3,21.429836
-136.csv,211.3,21.429836
-136.csv,211.3,21.429836
-136.csv,211.3,21.429836
-136.csv,211.3,21.429836
-136.csv,211.3,21.429836
-136.csv,211.3,21.429836
-136.csv,211.3,21.429836
-135.csv,211.4,21.409554
-135.csv,211.4,21.409554
-135.csv,211.4,21.409554
-135.csv,211.4,21.409554
-135.csv,211.4,21.409554
-135.csv,211.4,21.409554
-135.csv,211.4,21.409554
-135.csv,211.4,21.409554
-135.csv,211.4,21.409554
-134.csv,211.5,21.396215
-134.csv,211.5,21.396215
-134.csv,211.5,21.396215
-134.csv,211.5,21.396215
-134.csv,211.5,21.396215
-134.csv,211.5,21.396215
-134.csv,211.5,21.396215
-134.csv,211.5,21.396215
-133.csv,211.6,21.377508
-133.csv,211.6,21.377508
-133.csv,211.6,21.377508
-133.csv,211.6,21.377508
-133.csv,211.6,21.377508
-133.csv,211.6,21.377508
-133.csv,211.6,21.377508
-133.csv,211.6,21.377508
-133.csv,211.6,21.377508
-132.csv,211.7,21.36255
-132.csv,211.7,21.36255
-132.csv,211.7,21.36255
-132.csv,211.7,21.36255
-132.csv,211.7,21.36255
-132.csv,211.7,21.36255
-132.csv,211.7,21.36255
-132.csv,211.7,21.36255
-132.csv,211.7,21.36255
-131.csv,211.8,21.344252
-131.csv,211.8,21.344252
-131.csv,211.8,21.344252
-131.csv,211.8,21.344252
-131.csv,211.8,21.344252
-131.csv,211.8,21.344252
-131.csv,211.8,21.344252
-131.csv,211.8,21.344252
-131.csv,211.8,21.344252
-130.csv,211.9,21.331768
-130.csv,211.9,21.331768
-130.csv,211.9,21.331768
-130.csv,211.9,21.331768
-130.csv,211.9,21.331768
-130.csv,211.9,21.331768
-130.csv,211.9,21.331768
-130.csv,211.9,21.331768
-129.csv,212.0,21.314072
-129.csv,212.0,21.314072
-129.csv,212.0,21.314072
-129.csv,212.0,21.314072
-129.csv,212.0,21.314072
-129.csv,212.0,21.314072
-129.csv,212.0,21.314072
-129.csv,212.0,21.314072
-129.csv,212.0,21.314072
-128.csv,212.1,21.29949
-128.csv,212.1,21.29949
-128.csv,212.1,21.29949
-128.csv,212.1,21.29949
-128.csv,212.1,21.29949
-128.csv,212.1,21.29949
-128.csv,212.1,21.29949
-128.csv,212.1,21.29949
-128.csv,212.1,21.29949
-127.csv,212.2,21.285252
-127.csv,212.2,21.285252
-127.csv,212.2,21.285252
-127.csv,212.2,21.285252
-127.csv,212.2,21.285252
-127.csv,212.2,21.285252
-127.csv,212.2,21.285252
-127.csv,212.2,21.285252
-127.csv,212.2,21.285252
-126.csv,212.3,21.269098
-126.csv,212.3,21.269098
-126.csv,212.3,21.269098
-126.csv,212.3,21.269098
-126.csv,212.3,21.269098
-126.csv,212.3,21.269098
-126.csv,212.3,21.269098
-126.csv,212.3,21.269098
